track_id,track_permalink,track_created,track_genre,creator_id,creator_permalink,creator_followers
120614256,http://soundcloud.com/trapmusic/genesis-by-the-bassist-triage,2013/11/17 21:13:20 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
121863578,http://soundcloud.com/jereezy/lil-kleine-hans-kazan-prod,2013/11/25 20:08:13 +0000,Trap,3904115,http://soundcloud.com/jereezy,1971
138398906,http://soundcloud.com/ganja-inc/tru-g-cura-ft-kalibwoy,2014/03/07 15:55:44 +0000,TRAP,898987,http://soundcloud.com/ganja-inc,2671
184525151,http://soundcloud.com/shmobeatsproductions/time-is-golden-prod-shmo-beats-5-leases-visit-httpwwwmyflashstorenetshmobeats,2015/01/05 02:07:31 +0000,trap,26924090,http://soundcloud.com/shmobeatsproductions,8895
165043364,http://soundcloud.com/clipsxahoy/dillion-francis-sultan-and-ned-shepard-when-we-were-young-clips-x-ahoy-remix,2014/08/27 19:21:52 +0000,trap,30979116,http://soundcloud.com/clipsxahoy,11001
91149571,http://soundcloud.com/trapmusic/ratchet-by-houcemate-trapmusic,2013/05/07 19:36:25 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
191453595,http://soundcloud.com/trapmusic/matstubs-war-edm-com-premiere,2015/02/16 19:00:15 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
88944090,http://soundcloud.com/djsamf/rich-as-fuck-sam-f-remix,2013/04/22 03:52:10 +0000,TRAP,3807585,http://soundcloud.com/djsamf,8979
185870492,http://soundcloud.com/xsuperbeats/superbeats-trap-music-mix-002,2015/01/13 17:53:49 +0000,Trap,29392621,http://soundcloud.com/xsuperbeats,53443
145231179,http://soundcloud.com/diskorduk/jus-now-ft-bunji-garlin-stylo,2014/04/17 23:55:29 +0000,Trap,67384136,http://soundcloud.com/diskorduk,21198
175518591,http://soundcloud.com/mahmut-kaan-nkol/hot-nigga-caked-up-remix,2014/11/05 20:24:25 +0000,Trap,75615854,http://soundcloud.com/mahmut-kaan-nkol,1484
159394428,http://soundcloud.com/trapmusic/fun-with-friendz-movement-ft-atom,2014/07/19 15:57:41 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
119953249,http://soundcloud.com/calstrange/cal-strange-shes-fly-ft-jai,2013/11/13 15:53:59 +0000,Trap,16397207,http://soundcloud.com/calstrange,5232
115710299,http://soundcloud.com/matstubs/eminem-rap-god-matstubs-trap,2013/10/17 04:14:04 +0000,Trap,5654859,http://soundcloud.com/matstubs,57399
162563478,http://soundcloud.com/edmtlifestyle/dirty-heads-my-sweet-summer-borgeous-remix,2014/08/10 19:40:45 +0000,Trap,82285444,http://soundcloud.com/edmtlifestyle,150857
171968580,http://soundcloud.com/trapmusic/haterade-x-contrvbvnd-click-edmcom-premiere,2014/10/13 17:50:49 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
104745314,http://soundcloud.com/djvip510/young-jeezy-no-pressure-feat,2013/08/09 22:05:36 +0000,Trap,2220455,http://soundcloud.com/djvip510,13773
188840511,http://soundcloud.com/smasherzdj/aron-chupa-im-an-albatros-smasherz-trap-remix,2015/01/31 20:13:07 +0000,Trap,9633845,http://soundcloud.com/smasherzdj,98
148764753,http://soundcloud.com/trapmusic/twofold-skyfire-havok-roth-remix,2014/05/09 23:31:28 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
148513585,http://soundcloud.com/trapcitay/deficio-the-100s,2014/05/08 13:45:25 +0000,Trap,3217087,http://soundcloud.com/trapcitay,38837
190524741,http://soundcloud.com/robert-dingus/kraken-w-strngr,2015/02/11 02:26:23 +0000,Trap,44989846,http://soundcloud.com/robert-dingus,11687
122760518,http://soundcloud.com/snavs/bassjackers-grx-gamer-snavs,2013/12/01 19:29:12 +0000,Trap,2024037,http://soundcloud.com/snavs,33524
160423043,http://soundcloud.com/officialgameface/gameface-bang-bang,2014/07/26 20:09:33 +0000,Trap,751981,http://soundcloud.com/officialgameface,23516
50129933,http://soundcloud.com/ohsnapmusic/oh-snap-trapstorm,2012/06/19 00:31:14 +0000,Trap,84674,http://soundcloud.com/ohsnapmusic,12062
140868547,http://soundcloud.com/trapmusic/shishkabob-by-doctor-p-cookie,2014/03/22 16:10:51 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
133710262,http://soundcloud.com/future-trap/rocko-put-it-in-my-pocket-pimp-ft-ti-produced-by-ke-on-the-track,2014/02/08 14:37:15 +0000,Trap,61326495,http://soundcloud.com/future-trap,3358
121845477,http://soundcloud.com/cliff-morris/circle-of-life-trap-remix,2013/11/25 18:09:34 +0000,Trap,14398924,http://soundcloud.com/cliff-morris,110
111038703,http://soundcloud.com/sickickmusic/sickickmusic-ft-d4nny-goodbye,2013/09/18 06:14:24 +0000,Trap,21880605,http://soundcloud.com/sickickmusic,18805
131038752,http://soundcloud.com/trapmusic/asdf-by-robs-duke-prince-fox,2014/01/23 21:17:30 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
113199017,http://soundcloud.com/trapmusic/50k-in-my-grill-by-mace,2013/09/30 13:58:49 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
130359510,http://soundcloud.com/trapmusic/strike-gold-by-cory-enemy-adam,2014/01/19 22:02:15 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
148093043,http://soundcloud.com/trapmusic/marshvll-space,2014/05/05 23:23:07 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
105309565,http://soundcloud.com/skwarerootmusic/cocaine-booty-feat-yo-cali,2013/08/13 22:59:19 +0000,trap,18813181,http://soundcloud.com/skwarerootmusic,257
175893835,http://soundcloud.com/dj-conceal-usa/aywy-ephrem-adderal-dj-conceal-trap-remix,2014/11/08 04:50:18 +0000,Trap,74868866,http://soundcloud.com/dj-conceal-usa,119
147060526,http://soundcloud.com/trapmusic/pyramid-juke-diamonds,2014/04/29 15:03:51 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
180623125,http://soundcloud.com/trapmusic/duwell-corkscrew-edmcom-exclusive,2014/12/09 00:30:12 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
155870277,http://soundcloud.com/maison-cartel/rihanna-man-down-maison-cartel,2014/06/24 21:55:02 +0000,Trap,26362197,http://soundcloud.com/maison-cartel,5595
196523462,http://soundcloud.com/runthetrap/big-makk-boss-anthem-download-details-in-description,2015/03/18 19:06:14 +0000,Trap,18295919,http://soundcloud.com/runthetrap,231236
80669139,http://soundcloud.com/ookaymusic/ookay-nyg-free-download-2-25,2013/02/24 21:03:11 +0000,Trap,22487532,http://soundcloud.com/ookaymusic,103690
120451860,http://soundcloud.com/trapmusic/streamline-by-hansel-thorn,2013/11/16 19:14:27 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
161147746,http://soundcloud.com/trapmusic/mt-eden-reign-hash-tag-it-ft-diaz-grimm,2014/07/31 19:56:23 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
148249828,http://soundcloud.com/trapmusic/duwell-hyper-edmcom-exclusive,2014/05/06 21:41:06 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
143431687,http://soundcloud.com/cash-fool/gucci-mane-aight-feat-quavo,2014/04/06 23:06:23 +0000,Trap,32130491,http://soundcloud.com/cash-fool,143
191440281,http://soundcloud.com/slothsyndrome/bob-still-in-this-bitch-feat-ti-juicy-j-sloth-syndrome-x-brevis-remix,2015/02/16 17:46:07 +0000,Trap,25320779,http://soundcloud.com/slothsyndrome,12529
92338331,http://soundcloud.com/maddecent/foxsky-the-whip-vass-remix,2013/05/15 17:33:24 +0000,Trap,14730,http://soundcloud.com/maddecent,5136573
167848876,http://soundcloud.com/unborn/bishu-standby,2014/09/15 16:53:03 +0000,Trap,48218817,http://soundcloud.com/unborn,61142
171512750,http://soundcloud.com/jfarellmusicgroup/jimmy-fallon-ew-feat-william-j-farell-trap-remix,2014/10/10 15:38:58 +0000,Trap,2899354,http://soundcloud.com/jfarellmusicgroup,717
176964411,http://soundcloud.com/trapmusic/massappeals-justsee,2014/11/15 00:26:02 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
173213601,http://soundcloud.com/mixes/edmcom-trap-volume-5-mixed-by-luzcid,2014/10/21 20:20:54 +0000,Trap,38222919,http://soundcloud.com/mixes,71766
97033517,http://soundcloud.com/trapmusic/dirty-money-by-tincup,2013/06/15 19:09:13 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
125078590,http://soundcloud.com/doja-cat/mvce-windu-yung-sherman,2013/12/16 10:09:13 +0000,Trap,21207090,http://soundcloud.com/doja-cat,54371
175973560,http://soundcloud.com/third_kind/dj-khaled-hold-you-down-third-kind-remix,2014/11/08 19:28:08 +0000,trap,21349642,http://soundcloud.com/third_kind,467
119785859,http://soundcloud.com/trapmusic/collide-by-hellberg-deutgen-vs,2013/11/12 16:13:53 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
90306084,http://soundcloud.com/trapmusic/setting-sun-by-caspa-antiserum,2013/05/01 15:23:46 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
104875765,http://soundcloud.com/trapmusic/mollylujah-by-jitta-on-the,2013/08/10 22:47:30 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
133498638,http://soundcloud.com/future-trap/ti-hell-you-saying-ft-iggy-azalea-young-dro-travis-scott,2014/02/07 05:53:04 +0000,Trap,61326495,http://soundcloud.com/future-trap,3358
200616332,http://soundcloud.com/dj-bowie-official/tory-lanez-in-for-it-bowie-remix-prod-rl-grime,2015/04/13 15:43:23 +0000,trap,23339728,http://soundcloud.com/dj-bowie-official,9143
191484725,http://soundcloud.com/padillion/wonder,2015/02/16 22:00:05 +0000,Trap,80431618,http://soundcloud.com/padillion,9371
82631487,http://soundcloud.com/trapmusic/body-harder-by-vato-gonzalez,2013/03/10 16:21:19 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
175059624,http://soundcloud.com/xsuperbeats/bobby-shmurda-hot-ngga-bl3r-remix,2014/11/02 23:32:15 +0000,Trap,29392621,http://soundcloud.com/xsuperbeats,53443
148730739,http://soundcloud.com/edmtunestv/this-is-dirty-cody-holmes-remix,2014/05/09 19:13:57 +0000,Trap,10279709,http://soundcloud.com/edmtunestv,263217
195018012,http://soundcloud.com/maincoursemedia/buku-flavors,2015/03/09 16:26:02 +0000,Trap,7540332,http://soundcloud.com/maincoursemedia,34560
139333118,http://soundcloud.com/timmytutone/bob-marley-sun-is-shining,2014/03/13 06:05:06 +0000,Trap,592507,http://soundcloud.com/timmytutone,1958
131477152,http://soundcloud.com/stefano-stefanov/dark-hourse-darkwarrior-trap,2014/01/26 15:12:08 +0000,Trap,31067659,http://soundcloud.com/stefano-stefanov,17
97148769,http://soundcloud.com/tomsize/looney-trap,2013/06/16 18:01:43 +0000,Trap,6344556,http://soundcloud.com/tomsize,89304
199260623,http://soundcloud.com/trapmusic/uz-trap-shit-v24,2015/04/04 19:57:27 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
204961314,http://soundcloud.com/gohardrecords/take-five-genesis-go-hard-records,2015/05/11 15:22:24 +0000,trap,114313868,http://soundcloud.com/gohardrecords,9598
196762147,http://soundcloud.com/trapzillas/trapzillas-smokin,2015/03/20 04:00:43 +0000,Trap,20454712,http://soundcloud.com/trapzillas,34433
92022130,http://soundcloud.com/mixes/trapmusic-net-april-2013-mixed,2013/05/13 18:22:11 +0000,Trap,38222919,http://soundcloud.com/mixes,71766
121117578,http://soundcloud.com/bazzrepublic/barbie-girl-doug-festival-trap,2013/11/20 23:19:06 +0000,TRAP,67011976,http://soundcloud.com/bazzrepublic,918
183655227,http://soundcloud.com/your-edms-collection/rae-sremmurd-ft-nicki-minaj-young-thug-throw-sum-mo-made-monster-remix,2014/12/29 22:41:49 +0000,Trap,47073216,http://soundcloud.com/your-edms-collection,50350
45597088,http://soundcloud.com/luminox/damage-coffin-preview,2012/05/07 15:28:26 +0000,Trap,1447307,http://soundcloud.com/luminox,76081
86961861,http://soundcloud.com/trapmusic/bangladesh-by-mayhem-antiserum,2013/04/08 16:21:54 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
103689305,http://soundcloud.com/anilelma/taladro-deniz-k-z,2013/08/02 10:39:22 +0000,Trap,52490495,http://soundcloud.com/anilelma,35
138647746,http://soundcloud.com/trapmusic/surrender-by-duwell-edm-com,2014/03/09 03:34:45 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
126713030,http://soundcloud.com/trapmusic/all-that-youve-done-by,2013/12/27 15:43:06 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
176262957,http://soundcloud.com/clintonsparks/clinton-sparks-uv-love-play-n-skillz-remix,2014/11/10 18:39:09 +0000,Trap,68523,http://soundcloud.com/clintonsparks,29860
193908185,http://soundcloud.com/trapmusic/duwell-abyss-edm-com-premiere,2015/03/02 22:18:16 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
201724434,http://soundcloud.com/skyrecofficiel/jimmy-labeeu-ctps-skyrec-remixfree-download,2015/04/20 17:43:20 +0000,Trap,25260885,http://soundcloud.com/skyrecofficiel,2891
188937871,http://soundcloud.com/armando-beganovski/tango-down,2015/02/01 13:18:16 +0000,Trap,14344212,http://soundcloud.com/armando-beganovski,1718
178615831,http://soundcloud.com/pawsthemusic/gent-jawns-fireball-paws-trap-remix,2014/11/25 18:55:14 +0000,Trap,6381545,http://soundcloud.com/pawsthemusic,1777
73080390,http://soundcloud.com/eqmafia/believe-it-rick-ross-ft-meek,2012/12/30 20:26:28 +0000,Trap,30147386,http://soundcloud.com/eqmafia,77
86616680,http://soundcloud.com/edmtrap/sebastian-ingrosso-tommy-trash,2013/04/06 06:47:07 +0000,Trap,36558383,http://soundcloud.com/edmtrap,3105
116148039,http://soundcloud.com/trapmusic/love-a-little-more-by-just-a,2013/10/19 23:59:54 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
133883582,http://soundcloud.com/trapmusic/badman-by-take-five,2014/02/09 16:16:12 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
126984842,http://soundcloud.com/trapmusic/good-2-u-by-baauer,2013/12/29 16:33:02 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
78033829,http://soundcloud.com/dj-o-n-e/turn-my-music-high-trap-house,2013/02/06 03:05:36 +0000,Trap,839654,http://soundcloud.com/dj-o-n-e,739
191746172,http://soundcloud.com/grimdelarosa/wiz-khalifa-ft-iggy-azalea-go-hard-or-go-home-type-beat-instrumental,2015/02/18 11:55:28 +0000,Trap,61556891,http://soundcloud.com/grimdelarosa,801
198129005,http://soundcloud.com/trapmusic/tincup-gawtbass-king-tutt-red,2015/03/28 17:23:49 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
35007034,http://soundcloud.com/kid-sister/flosstradamus-total-recall-kid,2012/01/30 15:29:14 +0000,Trap,11119876,http://soundcloud.com/kid-sister,5995
205132898,http://soundcloud.com/trapmusic/hoverboots-bells,2015/05/12 15:36:26 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
146987946,http://soundcloud.com/cambam99/trap-music-remixes-of-popular-songs-vol1,2014/04/29 02:33:24 +0000,Trap,81353177,http://soundcloud.com/cambam99,347
163201401,http://soundcloud.com/shmobeatsproductions/in-my-own-lane-prod-shmo-beats-5-leases-visit-httpwwwmyflashstorenetshmobeats,2014/08/15 01:03:21 +0000,trap,26924090,http://soundcloud.com/shmobeatsproductions,8895
52822477,http://soundcloud.com/shift-key/geeky-playtime-free-320,2012/07/14 12:34:57 +0000,Trap,1392812,http://soundcloud.com/shift-key,48530
128173505,http://soundcloud.com/trapmusic/rtt-by-dropkillerz-jeezymuzik,2014/01/06 16:13:14 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
99952454,http://soundcloud.com/rap-beats/gimme-trap-instrumental,2013/07/06 19:52:39 +0000,Trap,5682723,http://soundcloud.com/rap-beats,47901
203511488,http://soundcloud.com/eliminatemusic/rihanna-bitch-better-have-my-money-eliminates-bitch-better-have-my-honey-remix-2,2015/05/01 23:31:48 +0000,trap,2852244,http://soundcloud.com/eliminatemusic,24653
94757758,http://soundcloud.com/jayceeoh/french-montana-ft-mavado-f,2013/05/31 04:35:30 +0000,TRAP,67248,http://soundcloud.com/jayceeoh,39456
126326870,http://soundcloud.com/trapmusic/ice-by-baltic-x-sampul,2013/12/24 14:38:17 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
172219829,http://soundcloud.com/officialtrapparty/galantis-runaway-jaykode-remix,2014/10/15 04:41:58 +0000,trap,40156276,http://soundcloud.com/officialtrapparty,12633
92842011,http://soundcloud.com/trapmusic/no-more-fear-by-troyboi,2013/05/19 00:40:00 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
162736954,http://soundcloud.com/trapmusic/grabbitz-booty-drop-edmcom-premiere,2014/08/11 23:16:34 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
177276727,http://soundcloud.com/jasonstokes/jason-stokes-mask,2014/11/17 04:22:01 +0000,Trap,61193973,http://soundcloud.com/jasonstokes,3664
171393491,http://soundcloud.com/lmpradio/yandel-feat-farruko-gadiel-adixx-plakito-trap-remix-iamlmpcom,2014/10/09 19:54:35 +0000,Trap,21772390,http://soundcloud.com/lmpradio,58406
140965377,http://soundcloud.com/whoispham/blowmyhigh,2014/03/23 06:09:48 +0000,trap,2531632,http://soundcloud.com/whoispham,24886
166400323,http://soundcloud.com/fareastmovementofficial/far-east-movement-grzzly-radio-dj-set-by-onderkoffer,2014/09/05 20:13:33 +0000,Trap,16095064,http://soundcloud.com/fareastmovementofficial,32700
147303313,http://soundcloud.com/artistinthemakin/shy-glizzy-if-i-want-to-prod,2014/04/30 23:37:09 +0000,Trap,88847542,http://soundcloud.com/artistinthemakin,751
107842571,http://soundcloud.com/wearevinai/vinai-hands-up-vinai-festival,2013/08/29 14:57:22 +0000,Trap,52701120,http://soundcloud.com/wearevinai,82052
152541186,http://soundcloud.com/trapsounds/2-chainz-anthem-by-enzo-picardi-hltrkltr,2014/06/03 01:39:29 +0000,Trap,9407084,http://soundcloud.com/trapsounds,114939
121056348,http://soundcloud.com/onderkoffer/pallaroid-trap-remix,2013/11/20 16:19:17 +0000,Trap,7160025,http://soundcloud.com/onderkoffer,58739
128290839,http://soundcloud.com/zigme/tabura-tabura,2014/01/07 07:00:33 +0000,Trap,25571704,http://soundcloud.com/zigme,4350
138860786,http://soundcloud.com/ming/farace-dave-berg-rocket-ming,2014/03/10 13:51:33 +0000,trap,84525,http://soundcloud.com/ming,17654
170414632,http://soundcloud.com/dubskie/dubskie-suck-a-dick-bassel-remix-thot-anthem,2014/10/03 02:42:30 +0000,Trap,4916708,http://soundcloud.com/dubskie,9555
156566556,http://soundcloud.com/shmobeatsproductions/we-flipped-it-quick-prod-shmo-beats-5-leases-visit-httpwwwmyflashstorenetshmobeats,2014/06/29 17:35:16 +0000,trap,26924090,http://soundcloud.com/shmobeatsproductions,8895
119464972,http://soundcloud.com/trapmusic/wake-and-bake-by-dzi,2013/11/10 16:34:25 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
161783587,http://soundcloud.com/freshhhhhhhh/yourefix,2014/08/05 10:37:08 +0000,Trap,107624075,http://soundcloud.com/freshhhhhhhh,368
120259221,http://soundcloud.com/enevel/trap-music-hdtv-exclusive-mix,2013/11/15 13:14:41 +0000,Trap,2039095,http://soundcloud.com/enevel,1926
124685798,http://soundcloud.com/thismoko/moko-freeze-mura-masa-remix,2013/12/13 18:04:56 +0000,trap,26049750,http://soundcloud.com/thismoko,8066
202064040,http://soundcloud.com/trapstrs/dr-dre-snoop-dogg-the-next-episode-dani-deahl-x-jason-edward-remix-free-download,2015/04/22 18:36:30 +0000,Trap,146421881,http://soundcloud.com/trapstrs,1786
160988216,http://soundcloud.com/trapsounds/clips-x-ahoy-space,2014/07/30 18:36:33 +0000,Trap,9407084,http://soundcloud.com/trapsounds,114939
133379076,http://soundcloud.com/trapmusic/knall-by-daniel-tienne-crystal,2014/02/06 15:36:21 +0000,Trap,24145368,http://soundcloud.com/trapmusic,487785
82691577,http://soundcloud.com/monstercat/varien-nights-in-bangalore-pt,2013/03/11 00:27:59 +0000,Trap,8553751,http://soundcloud.com/monstercat,445201
